Student ID,Regular/Lateral,CIA-1,CIA-2,CIA-3,Assignment-1,Assignment-2,Assignment-3,Attendance (%),Internal(50),External(100),Final Marks,Grade
6030,Regular,40,34,22,8,8,8,87,37,96,85,A
6031,Regular,27,6,3,8,8,8,78,21,99,70,C
6032,Regular,9,38,5,8,9,9,76,27,90,72,B
6033,Lateral,11,33,9,10,10,9,92,27,43,48,F
6034,Regular,46,17,45,8,10,10,94,45,68,79,B
6035,Regular,46,42,32,9,9,9,75,44,62,75,B
6036,Regular,50,22,16,10,8,9,87,37,59,66,C
6037,Regular,9,35,21,9,9,10,99,31,78,70,C
6038,Regular,28,2,13,8,9,8,88,24,41,44,F
6039,Regular,4,11,22,10,9,10,86,22,92,68,C
6040,Regular,27,8,29,9,8,9,89,31,75,68,C
6041,Regular,48,28,33,8,10,10,78,41,100,91,S
6042,Regular,29,42,23,9,9,9,92,37,52,63,C
6043,Lateral,24,15,17,10,8,10,87,25,51,50,D
6044,Regular,37,37,29,9,9,8,82,38,74,75,B
6045,Regular,29,12,29,10,10,10,99,33,84,75,B
6046,Regular,40,23,15,9,8,9,85,33,52,59,D
6047,Regular,30,32,39,10,9,9,100,37,100,87,A+
6048,Regular,31,20,26,8,9,10,95,31,48,55,D
6049,Regular,7,7,43,8,10,10,91,29,41,49,F
6050,Regular,29,13,38,8,9,8,97,35,88,79,B
6051,Regular,23,14,13,10,10,9,84,24,77,62,C
6052,Regular,28,17,40,10,10,8,98,36,63,67,C
6053,Regular,4,10,49,10,10,8,77,32,93,78,B
6054,Regular,37,46,43,10,8,9,95,44,98,93,S
6055,Regular,14,22,38,9,8,10,80,33,63,64,C
6056,Lateral,2,31,32,9,8,9,78,33,79,72,B
6057,Regular,48,48,18,10,9,9,88,47,87,90,A+
6058,Regular,27,28,22,10,9,9,100,31,73,67,C
6059,Regular,9,16,32,8,9,8,84,27,95,74,B
6060,Regular,25,38,8,9,9,9,81,34,50,59,D
6061,Regular,21,9,41,8,9,10,75,33,62,64,C
6062,Regular,35,6,4,10,10,8,85,25,99,74,B
6063,Regular,5,45,16,9,10,9,83,33,84,75,B
6064,Regular,27,18,44,8,8,8,96,36,56,64,C
6065,Lateral,20,31,46,9,10,9,83,40,97,88,A+
6066,Regular,43,12,40,10,10,9,85,42,51,67,C
6067,Regular,11,25,50,10,10,9,75,39,53,65,C
6068,Regular,45,6,39,9,9,10,82,42,73,78,B
6069,Regular,41,32,47,8,10,8,82,43,64,75,B
6070,Regular,29,30,23,9,8,9,86,32,47,55,D
6071,Regular,27,32,23,9,9,9,75,32,50,57,D
6072,Regular,21,7,35,9,8,9,97,31,70,66,C
6073,Lateral,2,39,28,9,8,9,91,35,72,71,B
6074,Regular,2,4,16,8,8,9,91,16,42,37,F
6075,Lateral,38,47,47,9,9,8,80,46,91,91,S
6076,Regular,14,48,29,10,10,8,76,40,53,66,C
6077,Lateral,29,9,27,10,9,8,87,31,95,78,B
6078,Regular,43,42,27,10,8,8,88,42,78,81,A
6079,Regular,8,27,24,10,9,10,82,30,94,77,B
6080,Regular,16,20,5,10,9,10,76,24,99,73,B
6081,Regular,35,32,38,10,10,10,76,39,84,81,A
6082,Regular,5,16,14,8,8,8,90,20,92,66,C
6083,Regular,40,38,36,10,10,8,86,40,49,64,C
6084,Regular,15,2,31,8,8,10,85,27,90,72,B
6085,Regular,36,39,5,8,8,8,94,38,99,87,A+
6086,Regular,35,35,49,10,8,9,80,42,61,72,B
6087,Regular,33,2,18,8,10,10,89,29,99,78,B
6088,Regular,1,6,43,9,8,9,87,28,91,73,B
6089,Regular,21,21,48,10,8,9,88,36,68,70,C
6090,Regular,47,5,43,8,10,10,84,45,96,93,S
6091,Regular,31,30,6,10,10,8,96,33,95,80,B
6092,Regular,21,5,23,8,10,10,80,26,79,65,C
6093,Regular,6,41,45,8,10,8,87,43,99,92,S
6094,Regular,50,50,44,10,8,9,84,49,91,94,S
6095,Regular,33,37,7,10,9,9,91,37,85,79,B
6096,Regular,26,2,32,10,8,9,90,32,94,79,B
6097,Regular,44,36,41,8,9,10,92,43,93,89,A+
6098,Regular,4,5,7,8,10,9,79,13,42,34,F
6099,Regular,25,2,50,9,8,8,99,38,47,61,C
6100,Regular,6,19,8,9,8,9,86,19,95,66,C
6101,Regular,50,35,7,9,9,9,92,43,69,77,B
6102,Regular,33,39,43,8,8,9,87,41,49,65,C
6103,Regular,28,17,33,9,10,9,81,33,99,82,A
6104,Regular,29,6,23,9,10,8,93,29,47,52,D
6105,Regular,40,12,28,9,8,8,78,35,81,75,B
6106,Regular,37,45,11,9,10,8,83,41,60,71,B
6107,Regular,48,29,38,10,10,9,99,44,61,74,B
6108,Regular,50,24,22,10,10,8,86,38,74,75,B
6109,Regular,29,22,34,8,10,9,83,34,60,64,C
6110,Regular,4,2,8,8,9,10,98,13,70,48,F
6111,Regular,12,6,36,8,9,9,77,27,99,76,B
6112,Regular,11,37,46,8,8,10,79,41,88,85,A
6113,Regular,18,9,50,10,8,9,83,36,95,83,A
6114,Lateral,25,9,19,10,10,8,90,26,45,48,F
6115,Regular,50,23,37,10,10,9,88,44,79,83,A
6116,Regular,38,14,24,9,9,9,95,33,41,53,D
6117,Regular,46,35,35,8,8,10,95,41,95,88,A+
6118,Regular,24,4,8,10,9,8,97,21,53,47,F
6119,Regular,33,33,50,9,8,8,92,41,88,85,A
6120,Regular,43,19,12,9,10,10,77,34,70,69,C
6121,Regular,15,30,41,8,8,10,80,37,41,57,D
6122,Regular,41,44,47,8,8,8,84,44,67,77,B
6123,Regular,14,44,7,8,10,8,84,31,81,71,B
6124,Regular,40,13,48,9,8,8,87,43,55,70,C
6125,Regular,35,2,50,10,9,8,86,43,43,64,C
6126,Lateral,19,28,15,8,9,8,95,27,48,51,D
6127,Regular,16,9,45,10,8,10,85,33,53,59,D
6128,Regular,6,36,44,8,8,9,75,40,94,87,A+
6129,Regular,47,47,30,10,8,9,86,46,61,76,B
6130,Regular,36,5,25,10,8,9,86,33,42,54,D
6131,Regular,7,19,28,8,8,8,83,26,97,74,B
6132,Regular,24,2,17,9,8,9,97,25,77,63,C
6133,Regular,22,42,1,10,9,8,79,34,61,64,C
6134,Lateral,49,50,13,10,10,8,92,48,41,68,C
6135,Regular,38,37,3,9,8,10,85,39,97,87,A+
6136,Lateral,41,16,22,10,8,10,91,34,98,83,A
6137,Regular,8,27,21,9,9,8,89,27,82,68,C
6138,Regular,7,26,19,9,8,10,100,27,91,72,B
6139,Regular,41,6,18,9,8,8,86,31,62,62,C
6140,Regular,29,32,8,10,9,9,95,33,83,74,B
6141,Regular,5,6,8,9,10,10,89,15,76,53,D
6142,Regular,22,29,47,10,9,8,86,39,56,67,C
6143,Regular,32,30,24,8,10,8,86,33,71,68,C
6144,Regular,18,29,28,8,10,8,96,31,70,66,C
6145,Regular,15,49,32,10,9,9,78,41,51,66,C
6146,Regular,44,18,37,10,8,8,100,41,78,80,B
6147,Regular,3,30,24,9,8,9,96,30,63,61,C
6148,Regular,6,42,27,9,8,9,78,36,80,76,B
6149,Regular,39,5,23,8,10,10,94,34,66,67,C
6150,Regular,14,32,5,9,9,9,80,27,59,56,D
6151,Regular,12,20,24,9,10,10,80,27,89,71,B
6152,Lateral,26,23,2,9,9,9,89,28,47,51,D
6153,Regular,45,38,33,8,10,10,88,42,95,89,A+
6154,Regular,17,11,12,10,10,10,98,21,58,50,D
6155,Regular,8,21,18,9,9,10,87,24,63,55,D
6156,Regular,40,21,50,9,8,8,95,44,99,93,S
6157,Regular,36,20,44,8,9,10,95,41,86,84,A
6158,Regular,8,10,20,9,9,9,90,21,48,45,F
6159,Regular,37,39,2,10,8,10,85,39,87,82,A
6160,Regular,38,2,26,8,8,8,92,33,87,76,B
6161,Regular,12,43,4,9,9,9,92,31,90,76,B
6162,Lateral,40,25,34,9,10,9,89,38,52,64,C
6163,Regular,29,16,37,10,10,9,77,36,91,81,A
6164,Regular,8,33,25,8,10,8,80,31,47,54,D
6165,Regular,40,47,44,10,9,8,100,45,43,66,C
6166,Regular,47,14,24,10,9,10,79,38,98,87,A+
6167,Regular,35,28,48,10,10,8,100,42,60,72,B
6168,Regular,50,35,16,8,10,8,97,42,89,86,A+
6169,Regular,27,14,9,10,9,9,91,25,92,71,B
6170,Regular,8,22,24,10,8,10,86,27,72,63,C
6171,Regular,40,7,10,9,10,9,82,29,47,52,D
6172,Lateral,39,38,42,9,8,10,91,41,56,69,C
6173,Regular,2,5,17,9,10,8,80,17,57,45,F
6174,Regular,21,28,15,8,9,8,87,27,68,61,C
6175,Regular,11,11,25,10,10,9,92,24,86,67,C
6176,Regular,21,10,14,9,8,8,81,22,76,60,D
6177,Regular,17,47,46,10,8,9,82,46,57,74,B
6178,Regular,3,21,46,8,9,10,77,35,79,74,B
6179,Regular,31,42,43,8,9,8,96,42,58,71,B
6180,Regular,38,46,50,10,9,10,88,48,52,74,B
6181,Regular,45,5,48,8,10,10,78,46,86,89,A+
6182,Regular,2,19,10,8,8,10,99,20,58,49,F
6183,Regular,42,31,42,10,9,8,87,42,71,77,B
6184,Regular,36,39,44,8,9,10,87,42,65,74,B
6185,Regular,30,12,9,9,9,8,90,25,54,52,D
6186,Regular,7,45,38,9,8,10,77,42,64,74,B
6187,Regular,22,11,13,10,8,9,82,23,60,53,D
6188,Regular,31,21,11,9,10,10,89,30,41,50,D
6189,Regular,44,43,26,10,8,10,82,44,81,84,A
6190,Regular,16,28,10,9,8,8,98,25,47,48,F
6191,Regular,8,28,1,8,9,9,81,23,63,54,D
6192,Regular,26,15,38,8,9,8,86,33,70,68,C
6193,Regular,6,15,15,8,9,8,91,20,66,53,D
6194,Regular,50,21,36,8,9,8,85,42,53,68,C
6195,Regular,8,35,11,10,8,10,85,27,92,73,B
6196,Regular,9,45,41,9,9,8,78,43,71,78,B
6197,Regular,13,25,25,10,9,8,99,29,55,56,D
6198,Regular,19,28,14,8,9,10,99,27,96,75,B
6199,Regular,7,42,19,10,8,10,82,33,60,63,C
6200,Regular,8,22,7,10,8,9,76,21,40,41,F
6201,Regular,26,35,44,10,9,9,88,40,85,82,A
6202,Lateral,43,1,23,10,10,9,76,36,50,61,C
6203,Regular,30,23,47,9,10,9,91,40,67,73,B
6204,Regular,1,2,2,10,10,8,77,10,43,31,F
6205,Regular,22,23,8,8,8,8,75,26,55,53,D
6206,Lateral,3,18,15,8,10,9,75,22,52,48,F
6207,Regular,8,18,11,9,9,10,90,20,99,69,C
6208,Regular,26,16,26,9,9,10,92,30,57,58,D
6209,Regular,23,14,22,10,10,10,91,28,46,51,D
6210,Regular,44,9,19,10,8,9,87,34,62,65,C
6211,Regular,47,19,6,8,9,10,76,35,64,67,C
6212,Regular,11,19,27,8,10,9,89,27,79,66,C
6213,Regular,9,34,41,10,9,10,84,39,72,75,B
6214,Regular,38,40,29,9,10,10,77,40,88,84,A
6215,Regular,42,8,4,8,10,8,97,28,84,70,C
6216,Regular,27,41,50,9,8,8,100,44,94,91,S
6217,Regular,11,22,33,9,10,9,89,31,43,52,D
6218,Regular,22,38,3,8,10,8,88,32,43,53,D
6219,Regular,30,41,47,10,10,8,88,44,47,67,C
6220,Regular,20,23,16,10,8,10,90,26,53,52,D
6221,Regular,2,31,39,10,8,8,98,36,73,72,B
6222,Regular,34,22,14,10,9,9,91,31,83,72,B
6223,Regular,6,39,20,9,10,9,90,32,54,59,D
6224,Regular,45,47,21,10,9,9,95,46,89,90,A+
6225,Regular,26,45,6,9,9,8,76,37,91,82,A
6226,Regular,46,47,23,9,8,9,93,45,74,82,A
6227,Regular,24,39,32,9,9,10,90,37,78,76,B
6228,Regular,10,40,7,10,10,9,92,29,97,77,B
6229,Regular,10,32,4,9,9,10,79,26,53,52,D
6230,Regular,38,25,15,10,8,8,99,33,43,54,D
6231,Regular,8,40,25,10,8,9,99,35,40,55,D
6232,Lateral,28,17,40,10,9,9,87,36,89,80,B
6233,Regular,7,4,25,10,9,9,79,22,75,59,D
6234,Regular,32,27,32,10,10,10,75,35,71,70,C
6235,Regular,24,14,46,10,10,9,81,37,58,66,C
6236,Regular,4,17,8,8,9,8,96,18,74,55,D
6237,Regular,39,8,50,9,9,8,77,44,90,89,A+
6238,Regular,45,14,20,10,10,10,87,36,43,57,D
6239,Regular,19,15,10,10,10,10,81,23,56,51,D
6240,Regular,31,30,7,8,9,8,77,32,71,67,C
6241,Regular,22,3,23,8,9,10,75,27,61,57,D
6242,Regular,47,22,11,10,9,10,90,37,41,57,D
6243,Regular,11,43,39,8,10,10,95,42,82,83,A
6244,Regular,26,30,31,8,9,8,99,32,66,65,C
6245,Regular,20,37,48,9,10,8,93,43,93,89,A+
6246,Regular,30,37,38,8,10,9,80,39,69,73,B
6247,Regular,11,17,35,8,8,9,95,29,63,60,D
6248,Regular,14,17,27,8,9,8,90,25,71,60,D
6249,Regular,8,6,4,8,8,9,83,13,49,37,F
6250,Regular,43,40,43,10,8,8,89,43,91,88,A+
6251,Regular,23,28,16,8,8,10,96,29,55,56,D
6252,Regular,4,30,8,9,8,9,88,23,48,47,F
6253,Regular,47,10,6,10,9,9,75,32,43,53,D
6254,Regular,26,7,3,8,8,9,91,21,53,47,F
6255,Regular,37,14,10,8,10,8,84,29,82,70,C
6256,Regular,24,37,26,10,8,8,84,33,57,61,C
6257,Lateral,29,4,34,9,8,9,90,33,55,60,D
6258,Regular,25,10,42,10,8,9,75,35,69,69,C
6259,Regular,1,41,12,10,10,10,80,31,98,80,B
6260,Lateral,1,16,47,8,10,8,91,33,100,83,A
6261,Regular,32,15,29,9,8,9,83,33,91,78,B
6262,Regular,22,6,23,9,10,8,90,27,89,71,B
6263,Regular,44,42,42,9,9,9,99,43,77,81,A
6264,Regular,31,41,40,10,9,9,85,41,90,86,A+
6265,Regular,43,37,36,9,10,9,97,41,84,83,A
6266,Regular,22,9,39,9,10,10,88,34,51,59,D
6267,Regular,23,42,16,10,9,10,89,35,63,66,C
6268,Regular,6,6,21,9,9,9,76,19,49,43,F
6269,Regular,37,22,10,10,8,9,79,32,98,81,A
6270,Regular,4,24,43,10,10,10,78,36,70,71,B
6271,Regular,49,28,4,9,10,9,86,40,41,60,D
6272,Regular,37,6,50,9,9,8,88,43,68,77,B
6273,Regular,34,8,36,8,9,8,89,36,40,56,D
6274,Regular,15,4,24,10,10,9,93,25,88,69,C
6275,Regular,12,22,11,10,8,8,97,22,56,50,D
6276,Regular,24,14,36,10,9,9,83,33,59,62,C
6277,Lateral,46,16,13,10,8,8,78,33,82,74,B
6278,Regular,23,13,39,8,9,10,84,33,43,54,D
6279,Regular,44,2,48,8,9,8,80,45,81,85,A
6280,Regular,14,36,12,8,9,9,83,28,69,62,C
6281,Regular,48,9,32,8,10,10,77,41,82,82,A
6282,Regular,44,12,47,8,9,9,97,45,74,82,A
6283,Regular,22,33,23,8,9,9,91,31,68,65,C
6284,Regular,19,37,4,10,10,10,77,32,97,80,B
6285,Regular,15,41,10,10,9,10,100,32,70,67,C
6286,Regular,29,15,1,10,10,8,90,26,50,51,D
6287,Lateral,3,19,32,8,8,9,84,28,74,65,C
6288,Regular,5,15,45,8,9,9,78,32,100,82,A
6289,Lateral,25,20,22,9,10,8,80,27,50,52,D
6290,Regular,39,42,13,8,9,9,76,41,70,76,B
6291,Regular,2,26,18,10,8,9,86,26,65,58,D
6292,Regular,25,21,42,8,9,9,95,35,94,82,A
6293,Regular,44,9,43,9,9,8,99,43,58,72,B
6294,Regular,46,7,18,9,10,10,97,35,51,60,D
6295,Regular,48,8,34,9,8,10,78,41,96,89,A+
6296,Regular,10,22,47,8,8,9,78,35,56,63,C
6297,Regular,34,18,26,8,8,8,79,32,71,67,C
6298,Regular,18,10,23,9,8,8,80,24,95,71,B
6299,Regular,25,43,49,8,10,8,100,45,66,78,B
6300,Regular,37,29,18,8,8,9,79,34,78,73,B
6301,Regular,38,36,9,10,8,8,90,38,67,71,B
6302,Regular,34,22,32,9,9,8,82,35,88,79,B
6303,Regular,42,16,42,10,9,10,94,43,42,64,C
6304,Regular,30,17,46,10,9,9,90,39,86,82,A
6305,Regular,49,23,47,9,9,8,92,47,57,75,B
6306,Regular,29,19,29,9,8,10,86,32,97,80,B
6307,Regular,16,15,18,9,8,9,88,22,70,57,D
6308,Regular,6,42,4,9,9,10,98,28,82,69,C
6309,Regular,19,13,50,8,9,8,98,35,90,80,B
6310,Regular,15,24,45,8,9,8,99,35,84,77,B
6311,Regular,3,31,40,9,9,10,91,37,54,64,C
6312,Regular,15,33,5,10,10,9,77,28,86,71,B
6313,Regular,39,50,25,8,9,9,97,44,95,91,S
6314,Regular,47,49,20,9,9,8,79,47,52,73,B
6315,Regular,34,1,26,10,8,8,86,32,69,66,C
6316,Regular,31,40,24,10,9,8,78,37,56,65,C
6317,Regular,47,1,20,9,8,8,94,35,51,60,D
6318,Lateral,13,7,45,9,9,8,85,31,66,64,C
6319,Regular,34,25,46,10,8,8,94,40,96,88,A+
6320,Regular,37,19,41,10,10,9,76,40,84,82,A
6321,Regular,49,41,49,10,8,8,95,47,90,92,S
6322,Lateral,29,2,34,9,10,10,93,34,57,62,C
6323,Regular,11,22,39,10,9,8,100,33,84,75,B
6324,Regular,8,13,10,8,8,10,75,17,97,65,C
6325,Regular,17,48,6,9,10,9,84,35,57,63,C
6326,Regular,31,30,27,10,9,9,76,33,47,56,D
6327,Regular,34,39,26,8,9,8,95,37,86,80,B
6328,Regular,19,37,18,8,8,8,78,30,87,73,B
6329,Regular,17,2,29,9,10,9,98,27,66,60,D
6330,Regular,13,19,12,8,10,10,100,22,91,67,C
6331,Regular,41,3,29,9,8,10,77,37,74,74,B
6332,Regular,39,28,10,10,8,10,82,36,96,84,A
6333,Regular,39,16,1,9,10,8,100,31,82,72,B
6334,Regular,47,27,28,10,10,10,82,40,96,88,A+
6335,Regular,2,32,45,8,8,10,89,39,68,73,B
6336,Regular,30,27,4,10,9,8,90,31,93,77,B
6337,Regular,47,40,45,9,8,10,100,45,53,71,B
6338,Regular,7,49,31,8,10,8,93,40,100,90,A+
6339,Regular,29,23,50,9,8,10,87,40,56,68,C
6340,Regular,49,10,35,9,8,8,89,41,82,82,A
6341,Regular,19,10,1,8,8,8,99,19,51,44,F
6342,Regular,16,4,14,8,9,10,93,21,42,42,F
6343,Regular,29,50,17,8,9,10,90,40,66,73,B
6344,Regular,45,29,19,10,9,10,75,39,56,67,C
6345,Regular,43,49,29,10,9,10,81,46,77,84,A
6346,Regular,42,19,33,8,10,9,95,39,48,63,C
6347,Regular,26,33,33,8,8,8,75,34,52,60,D
6348,Regular,44,50,18,10,9,8,78,46,81,86,A+
6349,Regular,22,22,15,9,9,9,93,26,44,48,F
6350,Regular,5,3,18,8,9,8,79,17,92,63,C
6351,Regular,25,50,35,10,8,8,92,42,51,67,C
6352,Lateral,44,10,9,10,9,9,80,30,64,62,C
6353,Regular,16,50,37,9,8,10,79,43,48,67,C
6354,Regular,35,12,33,10,9,8,76,36,70,71,B
6355,Regular,43,9,48,10,8,10,80,45,59,74,B
6356,Regular,35,41,20,10,8,9,99,39,79,78,B
6357,Regular,29,25,12,10,10,8,98,30,64,62,C
6358,Regular,2,2,21,10,9,8,77,18,71,53,D
6359,Regular,25,18,5,8,9,8,87,25,83,66,C
6360,Regular,15,36,20,8,10,10,98,31,44,53,D
6361,Regular,8,6,15,9,10,9,97,18,62,49,F
6362,Regular,49,3,46,9,8,10,87,47,83,88,A+
6363,Lateral,29,1,47,8,8,9,98,38,42,59,D
6364,Lateral,4,44,44,8,10,10,94,44,61,74,B
6365,Regular,9,7,48,8,10,8,85,31,68,65,C
6366,Regular,34,12,7,10,10,8,75,27,79,66,C
6367,Regular,10,21,4,8,8,8,79,20,41,40,F
6368,Regular,43,41,42,10,8,9,97,43,48,67,C
6369,Regular,3,42,14,10,10,8,77,31,73,67,C
6370,Regular,29,17,4,10,10,10,96,28,60,58,D
6371,Regular,12,30,39,9,10,10,86,37,68,71,B
6372,Regular,20,6,26,9,9,10,91,27,93,73,B
6373,Regular,44,33,34,8,8,10,86,39,81,79,B
6374,Regular,8,25,38,8,10,8,97,33,99,82,A
6375,Regular,11,8,45,8,8,8,95,30,80,70,C
6376,Regular,41,2,20,9,10,8,99,33,41,53,D
6377,Regular,37,10,46,8,10,10,93,42,67,75,B
6378,Lateral,16,25,49,10,8,8,83,38,62,69,C
6379,Regular,3,44,31,10,9,9,83,39,86,82,A
6380,Regular,31,38,36,10,8,9,80,38,48,62,C
6381,Regular,41,14,39,8,10,8,87,40,50,65,C
6382,Lateral,36,37,21,8,10,8,79,37,64,69,C
6383,Regular,28,13,6,9,10,10,75,26,74,63,C
6384,Regular,38,22,47,10,10,9,87,43,87,86,A+
6385,Regular,49,2,20,9,10,9,84,36,45,58,D
6386,Regular,2,15,22,8,10,8,83,23,55,50,D
6387,Regular,43,16,19,10,9,8,84,33,78,72,B
6388,Regular,26,26,35,8,10,9,96,33,46,56,D
6389,Regular,15,47,27,8,10,9,92,38,43,59,D
6390,Regular,42,31,5,8,8,8,79,37,94,84,A
6391,Regular,6,3,31,8,9,9,89,23,56,51,D
6392,Regular,26,41,15,9,10,9,84,36,51,61,C
6393,Regular,24,35,45,8,9,10,97,41,82,82,A
6394,Regular,8,39,22,10,9,8,78,33,60,63,C
6395,Regular,34,23,43,10,9,8,97,39,94,86,A+
6396,Regular,27,28,46,8,8,8,78,37,66,70,C
6397,Regular,45,10,50,8,8,8,89,46,46,69,C
6398,Regular,15,16,37,10,9,10,87,30,61,60,D
6399,Regular,20,44,49,10,8,10,97,46,57,74,B
6400,Lateral,8,39,15,10,8,10,80,30,63,61,C
6401,Regular,3,9,39,9,10,9,79,28,94,75,B
6402,Regular,48,39,34,10,9,10,92,44,93,90,A+
6403,Lateral,50,29,7,9,9,8,97,40,89,84,A
6404,Regular,22,46,50,8,8,9,90,46,82,87,A+
6405,Regular,8,31,23,9,10,8,90,30,41,50,D
6406,Regular,46,25,44,8,8,10,87,44,47,67,C
6407,Regular,18,28,46,8,9,9,89,38,66,71,B
6408,Lateral,16,2,4,10,8,9,85,17,86,60,D
6409,Regular,5,35,25,9,8,8,93,32,80,72,B
6410,Regular,34,39,16,8,9,9,93,37,54,64,C
6411,Regular,8,37,3,9,10,8,94,27,74,64,C
6412,Regular,43,38,44,9,8,9,83,43,89,87,A+
6413,Lateral,46,11,38,9,10,8,86,42,57,70,C
6414,Regular,46,27,45,10,9,9,83,45,41,65,C
6415,Regular,36,40,31,9,10,8,75,39,72,75,B
6416,Regular,50,30,25,10,8,10,94,41,70,76,B
6417,Lateral,44,6,47,9,8,8,99,44,72,80,B
6418,Regular,49,49,25,8,10,8,88,47,69,81,A
6419,Regular,49,12,28,8,8,8,98,38,47,61,C
6420,Regular,7,2,15,9,10,9,94,18,49,42,F
6421,Regular,20,43,49,10,10,8,93,46,47,69,C
6422,Regular,34,43,22,9,9,9,97,39,76,77,B
6423,Regular,36,37,26,9,8,8,88,37,41,57,D
6424,Regular,11,15,8,8,8,8,84,18,87,61,C
6425,Regular,49,21,23,8,9,8,87,37,58,66,C
6426,Regular,2,7,24,10,9,9,84,21,99,70,C
6427,Lateral,7,49,22,9,8,8,82,36,72,72,B
6428,Regular,19,13,23,9,8,10,79,25,52,51,D
6429,Regular,4,15,44,9,8,8,76,31,86,74,B
6430,Regular,40,8,15,8,10,8,97,30,64,62,C
6431,Regular,50,12,27,8,10,8,75,39,47,62,C
6432,Regular,17,34,43,8,10,9,96,39,100,89,A+
6433,Regular,12,42,21,9,10,8,85,34,76,72,B
6434,Regular,30,40,1,10,8,9,94,37,75,74,B
6435,Lateral,18,9,31,10,9,9,78,28,59,57,D
6436,Regular,41,20,37,10,9,9,79,40,86,83,A
6437,Regular,41,50,48,8,10,8,79,47,66,80,B
6438,Regular,32,36,49,9,10,9,97,43,85,85,A
6439,Lateral,41,47,36,8,9,8,92,43,83,84,A
6440,Regular,41,4,1,10,10,8,97,27,71,62,C
6441,Regular,6,16,27,8,9,9,81,25,95,72,B
6442,Regular,42,17,29,9,9,9,79,37,89,81,A
6443,Regular,48,43,10,8,10,8,83,45,73,81,A
6444,Regular,31,47,45,8,10,8,98,45,79,84,A
6445,Regular,27,19,39,8,9,8,80,34,62,65,C
6446,Lateral,6,32,10,8,9,10,81,25,91,70,C
6447,Regular,39,6,50,8,9,10,84,44,54,71,B
6448,Regular,31,39,13,9,8,8,83,36,89,80,B
6449,Regular,27,9,23,8,8,9,77,28,90,73,B
6450,Regular,11,35,50,9,9,9,88,43,52,69,C
6451,Regular,38,30,20,9,8,8,84,35,74,72,B
6452,Regular,5,39,15,9,8,8,85,29,95,76,B
6453,Regular,37,27,13,10,9,10,85,35,99,84,A
6454,Lateral,12,7,36,10,10,10,96,29,53,55,D
6455,Regular,46,38,27,10,8,8,99,42,74,79,B
6456,Regular,37,35,22,10,10,10,92,38,60,68,C
6457,Regular,11,10,34,9,8,10,77,27,100,77,B
6458,Lateral,38,46,21,10,9,10,86,43,59,72,B
6459,Regular,3,11,2,10,9,8,80,14,49,38,F
6460,Regular,4,30,26,9,9,9,75,31,85,73,B
6461,Regular,18,25,23,9,10,8,90,28,80,68,C
6462,Regular,41,41,1,8,8,10,77,41,90,86,A+
6463,Regular,39,17,31,8,10,9,83,37,63,68,C
6464,Regular,45,14,42,8,10,10,87,44,80,84,A
6465,Regular,37,48,4,9,9,8,96,42,64,74,B
6466,Regular,44,11,45,10,9,9,90,44,58,73,B
6467,Regular,39,29,44,9,8,10,93,42,100,92,S
6468,Regular,34,21,23,10,10,9,84,32,76,70,C
6469,Regular,18,33,39,8,9,8,96,37,91,82,A
6470,Regular,31,39,38,10,10,8,87,40,89,84,A
6471,Regular,40,50,17,10,10,9,84,45,75,82,A
6472,Regular,16,24,23,8,10,8,91,27,91,72,B
6473,Regular,21,46,32,10,8,9,82,40,49,64,C
6474,Regular,2,18,10,8,9,8,83,19,54,46,F
6475,Regular,40,6,27,10,8,9,88,35,89,79,B
6476,Regular,38,30,46,8,10,8,76,42,100,92,S
6477,Regular,26,3,37,8,8,10,78,33,70,68,C
6478,Regular,41,24,36,8,10,9,82,39,82,80,B
6479,Regular,22,4,35,10,9,10,82,32,48,56,D
6480,Regular,16,42,1,10,10,10,84,33,94,80,B
6481,Regular,41,19,36,9,8,9,82,39,83,80,B
6482,Regular,25,11,33,9,8,9,79,31,94,78,B
6483,Regular,8,8,33,10,9,9,82,25,79,64,C
6484,Regular,48,7,45,8,10,10,85,46,80,86,A+
6485,Regular,35,20,4,10,9,10,86,31,54,58,D
6486,Regular,10,8,3,8,10,9,95,16,88,60,D
6487,Regular,43,25,23,9,9,9,100,36,97,84,A
6488,Regular,39,15,44,10,9,10,98,42,78,81,A
6489,Regular,6,35,1,8,10,9,79,25,41,45,F
6490,Regular,40,22,4,9,8,10,81,33,90,78,B
6491,Regular,17,28,11,9,8,10,96,27,98,76,B
6492,Regular,5,8,3,9,9,10,75,14,98,63,C
6493,Regular,13,48,3,9,9,8,89,33,95,80,B
6494,Regular,6,46,23,8,8,10,89,36,50,61,C
6495,Regular,40,23,1,8,10,9,92,34,80,74,B
6496,Regular,35,2,10,8,9,8,84,26,49,50,D
6497,Regular,20,37,34,10,8,8,88,37,57,65,C
6498,Regular,34,40,45,10,10,10,87,44,92,90,A+
6499,Regular,40,49,18,9,9,10,89,44,84,86,A+
6500,Regular,30,6,21,8,8,10,91,29,51,54,D
6501,Regular,24,6,13,10,9,9,96,24,68,58,D
6502,Regular,4,36,18,10,8,9,89,30,60,60,D
6503,Regular,19,39,23,10,8,8,75,33,51,58,D
6504,Regular,14,2,2,8,10,9,78,15,87,58,D
6505,Regular,34,41,36,9,9,8,79,39,100,89,A+
6506,Regular,2,10,49,8,9,8,82,31,60,61,C
